2752,Sandwichwallas,Yes,No,3.9,104,Jayanagar,Quick Bites,"Garlic Bread, Sandwiches, Aloo Tikki Burger, Club Sandwich, White Sauce Pasta, Garlic Rice",Fast Food,200,Delivery
2754,Shakes Theory,Yes,No,4.5,155,Jayanagar,Beverage Shop,"Sandwiches, Thick Shakes, Paan Shake, Brownie Bomb, Spinach Corn Sandwich, Peri Peri Fries, Paneer Peri Peri","Beverages, Sandwich",300,Delivery
2755,Punjabi by Nature 2.0,Yes,Yes,4.2,3227,BTM,"Casual Dining, Microbrewery","Paneer Tikki, Mutton Raan, Mango Margarita, Craft Beer, Lamb, Kulcha, Kheer",North Indian,"1,600",NA
2757,Peace Restaurant,Yes,No,2.8,109,Shanti Nagar,Casual Dining,"Thukpa, Hakka Noodles","Chinese, Tibetan",500,Delivery
2759,Pin Me Down,Yes,Yes,4.5,784,BTM,Casual Dining,"Paneer Tikka, Chowmein, Pizza, Mocktails, Tandoori Aloo, Pasta Alfredo, Murgh Patiala","Continental, Mexican, Chinese, North Indian",800,NA
2761,Swathi Deluxe Restaurant,Yes,No,3,73,Shanti Nagar,Casual Dining,"Biryani, Chicken Kebab, Andhra Meal, Lime Soda",North Indian,500,Delivery
2762,Ishta Cafe,Yes,No,3.9,40,Jayanagar,Quick Bites,NA,"Pizza, South Indian, Healthy Food",500,Delivery
2765,Chetty's Corner,Yes,No,3.6,21,Jayanagar,Quick Bites,NA,"Fast Food, Burger",150,Delivery
2766,Pathaan Sir,Yes,No,3.2,33,Bannerghatta Road,Quick Bites,NA,"Fast Food, Rolls, Momos",250,Delivery
2768,Cakewala,Yes,No,4.3,659,Jayanagar,Dessert Parlor,"Khara Bun, Mousse, Veg Puff, Rich Chocolate Cake, Fruit Cake, Chocolate Truffle, Rolls","Bakery, Desserts",500,Delivery
2769,The Belgian Waffle Co.,Yes,No,3.8,152,Jayanagar,Dessert Parlor,Waffles,"Desserts, Beverages",350,Delivery
2772,UP Style North Indian Food,Yes,No,3.6,46,Jayanagar,"Takeaway, Delivery",NA,North Indian,100,Delivery
2775,Wat-a-Burger!,Yes,No,4,108,Jayanagar,Quick Bites,"Burgers, Tea, Ferrero Rocher, Sandwich, French Fries","Burger, Sandwich, Beverages",500,Delivery
2779,Cake Yard,Yes,No,3.3,9,Basavanagudi,Dessert Parlor,NA,Desserts,250,Delivery
2780,Classic Shop,Yes,No,3.7,11,BTM,Beverage Shop,NA,"Beverages, Juices",150,Delivery
2782,Food And You,Yes,No,3.9,33,BTM,Quick Bites,NA,"North Indian, South Indian, Gujarati",350,Delivery
2783,Iyengar Bakery,Yes,No,3.6,27,Jayanagar,"Bakery, Quick Bites",NA,"Bakery, Fast Food, Desserts, Beverages",200,Delivery
2784,All Aromas,Yes,No,0,0,Jayanagar,Quick Bites,NA,"North Indian, Biryani",400,Delivery
2786,Vakulaa Veg Restaurant,Yes,No,3.9,49,Jayanagar,Quick Bites,"Masala Dosa, Coffee, Pongal, Tea, Bonda","South Indian, North Indian",200,Delivery
2789,McDonald's,Yes,No,3.6,276,Basavanagudi,Quick Bites,"Burgers, Fries, Schezwan Burger, Maharaja Mac","Burger, Fast Food",500,Delivery
2790,Malabar Bay,Yes,Yes,4.2,1539,BTM,Casual Dining,"Panneer Butter Masala, Chicken Tikka, Mutton Curry, Paneer Tikka, Appam, Roast Chicken, Kerala Parotta","Kerala, Seafood, Chinese, Biryani, Juices",800,Delivery
2791,Sahana's (Nati Style),Yes,No,3.7,47,Wilson Garden,Quick Bites,NA,North Indian,350,Delivery
2793,Cafe Coffee Day,Yes,No,3.4,15,Banashankari,Cafe,NA,"Cafe, Fast Food",900,Delivery
2794,Turkish Shawarma,Yes,No,3.6,21,BTM,"Takeaway, Delivery",NA,Rolls,200,Delivery
2804,Soup Station,Yes,No,3.6,10,Bannerghatta Road,Quick Bites,NA,Continental,250,Delivery
2809,Ross Kitchen,Yes,No,3.6,21,BTM,Delivery,NA,Chinese,400,Delivery
2812,Fanoos Xprss,Yes,No,3.7,53,Jayanagar,Quick Bites,NA,"Arabian, Rolls, North Indian, BBQ",400,Delivery
2813,Khan Saheb Grills and Rolls,Yes,No,3.9,134,Jayanagar,Quick Bites,"Rolls, Biryani, Mutton Seekh, Egg Roll, Chicken Tikka, Chicken Roll","Fast Food, Rolls",350,Delivery
2814,Desi Vdesi,Yes,No,3.9,113,Shanti Nagar,Quick Bites,"Rolls, Burgers, Sandwiches, Nachos, Sweet Lassi, Fries, Methi Paratha","Fast Food, North Indian, Rolls",250,Delivery
2815,Bhavani Chats N Juice,Yes,No,3.9,91,Jayanagar,Quick Bites,"Chaat, Aloo Tikki, Dabeli, Panipuri, Pav Bhaji, Vada Pav, Masala Poori","Beverages, Street Food",200,Delivery
2818,LIT Gastro Pub,Yes,Yes,3.8,197,Jayanagar,Pub,"Mocktails, Cocktails, Beer, Hot Wings, Pasta","Chinese, Continental, Burger, Pizza","1,000",Delivery
2820,Bake Addiction,Yes,No,4,90,JP Nagar,Bakery,"Cup Cake, Swiss Roll","Bakery, Desserts",500,Delivery
2822,Go Native,Yes,Yes,4.3,1252,Jayanagar,"Casual Dining, Cafe","Mushroom Soup, Salads, Halwa, Thali, Salad, Millet Pizza, Misal Pav","Healthy Food, Cafe, Beverages",800,NA
2824,Rooftop Cafe,Yes,No,4.1,796,Jayanagar,Cafe,"Pizza, Nachos, Rolls, Veggie Roll, Sandwiches, Burgers, Mango Shake","Cafe, Fast Food, Beverages",400,Delivery
2826,Karavali Kolimane,Yes,No,3.7,28,Wilson Garden,Quick Bites,NA,"Mangalorean, Chinese, North Indian",350,Delivery
2828,Durga Sagar,Yes,No,3.3,8,Shanti Nagar,Quick Bites,NA,South Indian,150,Delivery
2830,Jayanagara Donne Biryani,Yes,No,3.6,60,Jayanagar,Quick Bites,NA,"Biryani, South Indian",400,Delivery
2831,Bakers Town,Yes,No,3.6,41,BTM,Cafe,"Fries, Pasta, Chicken Burger, Sandwich, Burgers, Monster Burger","Cafe, Continental, Fast Food",700,Delivery
2834,Domino's Pizza,Yes,No,3.7,217,Wilson Garden,Quick Bites,Pizza,"Pizza, Fast Food",800,NA
2841,Ice Cream Works,Yes,No,4.1,192,Jayanagar,Dessert Parlor,"Paan Ice Cream, Madagascar Chocolate, Faluda, Cheesecake, Bubble Gum Ice Cream","Desserts, Ice Cream",300,Delivery
2842,Sri Rajasthani Foods,Yes,No,3.5,9,JP Nagar,Quick Bites,NA,"Rajasthani, North Indian",200,Delivery
2844,Sreeraj Lassi Bar,Yes,No,3.9,61,Shanti Nagar,Beverage Shop,"Fruit Lassi, Sweet Lassi, Kulfi, Banana Split","Beverages, Desserts",150,Delivery
2850,Rahhams,Yes,No,2.6,307,Shanti Nagar,Casual Dining,"Mutton Biryani, Shawarma, Mutton Chops, Pahadi Kebab, Chicken Kebab, Mango Shake, Rolls","Mughlai, North Indian, Chinese",700,Delivery
2852,Baskin Robbins,Yes,No,3.6,25,Jayanagar,Dessert Parlor,NA,"Ice Cream, Desserts",250,Delivery
2853,The Good Bowl,Yes,No,0,0,Basavanagudi,"Takeaway, Delivery",NA,North Indian,500,Delivery
2855,Hushy's Kitchen,Yes,No,3.5,58,Shanti Nagar,Quick Bites,NA,Fast Food,300,Delivery
2860,The Cake City,Yes,No,3.2,4,Shanti Nagar,"Quick Bites, Bakery",NA,"Chinese, Continental, Desserts, Bakery",300,Delivery
2861,Bubblewrap Waffle Co.,Yes,No,4.4,356,Jayanagar,Dessert Parlor,"Pizza Waffles, Sandwich, Hot Chocolate, Fries, Marshmallow, Cheesecake, Nutella Shake","Desserts, Beverages",400,Delivery
2862,Waffle Stories,Yes,No,4.2,249,Jayanagar,Dessert Parlor,"Choco Blast Waffles, Coffee, Nitrogen Ice Cream, Brownie Sundae, Nutella Waffle, Kitkat Waffles, Brownie Waffle","Desserts, Beverages",300,Delivery
2863,Grillopia,Yes,No,3.8,82,BTM,Quick Bites,"Burgers, Fries, Wood Fire Pizza","Burger, Pizza, Fast Food","1,000",Delivery
2865,SLV Ragigudda,Yes,No,0,0,Jayanagar,Quick Bites,NA,"South Indian, Indian",400,Delivery
2871,Hotel Empark,Yes,No,3.4,16,Wilson Garden,Casual Dining,NA,"Chinese, North Indian, Arabian",800,Delivery
2875,Navami,Yes,No,3.5,79,Jayanagar,Casual Dining,"Biryani, Fried Rice Chicken","Andhra, North Indian, Chinese, Mangalorean, Seafood, Biryani",600,Delivery
2877,Ibaco,Yes,No,4,197,Banashankari,Dessert Parlor,"Brownie, Belgium Chocolate, Tiramisu, Ice Cream Sundae",Desserts,300,NA
2891,Thyme & Whisk,Yes,No,0,0,Jayanagar,Casual Dining,"Pizza, Momos, Brownie, Pasta, Nachos, Waffles, Onion Rings","Asian, Chinese, Continental, Italian",800,Delivery
2892,Quench & Crunch,Yes,No,3.6,21,Shanti Nagar,Beverage Shop,NA,"Beverages, Fast Food",150,Delivery
2893,Shake It Off,Yes,No,4.4,659,Jayanagar,"Beverage Shop, Quick Bites","Paneer Sandwich, Sandwiches, Burgers, Momos, Maggi, Ferrero Rocher Shake, Thick Shakes","Beverages, Fast Food",600,Delivery
2894,Xpress Chai,Yes,No,3.7,30,BTM,Beverage Shop,NA,Tea,150,Delivery
2895,Cafe Ajfan,Yes,No,4.2,261,Jayanagar,Cafe,"Sandwiches, Pasta, Cobb Salad, Pizza, Burgers, Calzone, Fries","Cafe, Continental, Beverages",700,Delivery
2898,Thanco's Natural Ice Cream,Yes,No,3.6,69,Basavanagudi,Dessert Parlor,NA,"Ice Cream, Desserts",450,Delivery
2901,Mudpipe Cafe,Yes,Yes,4.5,1872,BTM,Cafe,"Chaat, Nachos, Peri Peri Pizza, Wedges, Milk Shake, Pink Lemonade, Pasta","Cafe, Continental, Burger",900,Delivery
2902,Karavali Grand,Yes,No,3.7,25,Koramangala 5th Block,Casual Dining,NA,"Mangalorean, Seafood, North Indian, Chinese",600,Delivery
2907,City Durbar,Yes,No,3.7,71,Jayanagar,Casual Dining,"Chicken Grill, Ghee Rice","North Indian, Chinese, Biryani",450,Delivery
2910,Chinese House,Yes,No,2.8,19,Jayanagar,Quick Bites,NA,"Chinese, Thai, Momos",300,Delivery
2912,Nammura Donne Biriyani,Yes,No,3.5,155,Basavanagudi,Quick Bites,NA,"Mughlai, Biryani",400,Delivery
2913,Marzipan @ The Bohemian House,Yes,No,4.2,49,Richmond Road,Cafe,NA,Cafe,700,Delivery
2916,A2B Veg - Adyar Ananda Bhavan,Yes,No,2.7,97,Basavanagudi,Casual Dining,Masala Dosa,"South Indian, Fast Food, Street Food",400,Delivery
2920,Indori Chatorey,Yes,No,2.8,137,BTM,Quick Bites,"Kachori, Indori Poha, Cheese Paratha, Paneer Parantha, Thali, Poha Jalebi","North Indian, Street Food",300,Delivery
2927,Bombay Kulfi,Yes,No,3.8,18,Jayanagar,Dessert Parlor,NA,"Desserts, Ice Cream",150,Delivery
2930,Mockaholic Restro Beer Cafe,Yes,No,3.9,914,JP Nagar,Bar,"Beer, Momos, Pizza, Coffee, Dragon Chicken, Hot Pot, Mocktails","North Indian, Chinese, Pizza, BBQ","1,000",Delivery
2934,3 Spice,Yes,No,3.9,157,Wilson Garden,Casual Dining,"Manchow Soup, Shawarma, Momos, Hyderabadi Biryani, Vegetarian, Noodles, Dragon Chicken","North Indian, Chinese",450,NA
2936,Ascharya Hotel,Yes,No,3.3,10,Koramangala 5th Block,Quick Bites,NA,"Mangalorean, South Indian",300,Delivery
2938,Mug N Bean,Yes,No,3.9,247,Jayanagar,Cafe,"Maggi, Pasta, Burgers, Grilled Sandwich, Latte, French Fries","Cafe, Continental, Italian, Burger",400,NA
2942,Bakers77,Yes,No,4,35,Jayanagar,"Bakery, Quick Bites",NA,"Bakery, Fast Food",400,Delivery
2943,Chai Culture,Yes,No,3.6,8,Jayanagar,Beverage Shop,NA,Beverages,200,Delivery
2946,Desi Inn,Yes,No,3.5,13,Shanti Nagar,Quick Bites,NA,North Indian,300,Delivery
2949,Black Cup Cafe,Yes,No,3.7,20,BTM,Cafe,NA,"Cafe, Fast Food, Beverages",400,Delivery
2951,Pop Hop,Yes,No,4.1,204,Jayanagar,Dessert Parlor,"Choco Hazelnut, Belgian Chocolate, Strawberry Sorbet, Mango Sorbet, Mango Cheesecake, Mojito, Belgium Chocolate","Ice Cream, Desserts",300,Delivery
2953,Chung Wah,Yes,No,3.9,519,Banashankari,Casual Dining,"Tom Yum Soup, Wine, Spring Roll, Singapore Noodles, Manchow Soup, Golden Fried Prawns, Lamb","Chinese, Momos, Thai, Vietnamese",900,Delivery
2954,Aramane Donne Briyani,Yes,No,4,334,JP Nagar,Quick Bites,NA,"Biryani, Fast Food",300,Delivery
2955,Nandhi Andhra Style Family Restaurant,Yes,No,3.4,13,Jayanagar,Quick Bites,NA,"Seafood, Biryani, South Indian, North Indian, Chinese, Kebab",400,Delivery
2956,New Udupi Upahar,Yes,No,3.5,23,Jayanagar,Quick Bites,NA,"South Indian, North Indian",300,Delivery
2957,Ramji Chaiwale,Yes,No,3.6,19,Jayanagar,Quick Bites,NA,"Beverages, Fast Food",250,Delivery
2959,1441 Pizzeria,Yes,No,4.1,119,JP Nagar,Casual Dining,"Hot Chocolate, Masala Lemonade, Gourmet Pizza, Nutella Pizza, Jalapeno Poppers, Thin Crust Pizza, Wood Fire Pizza","Pizza, Salad",800,Delivery
2960,New Chickpete Donne Biryani,Yes,No,3.5,68,Basavanagudi,Quick Bites,NA,Biryani,250,Delivery
2966,Bread and Circus,Yes,No,3.7,50,Shanti Nagar,Cafe,NA,"Cafe, Fast Food, Pizza, Burger",550,Delivery
2970,Hari Super Sandwich,No,No,4.1,279,Basavanagudi,Quick Bites,"Chocolate Sandwich, Corn Sandwich, Chocolate Sandwiches, Lassi, Chilli Cheese, Chaat, Panipuri","Fast Food, Street Food",200,Delivery
2974,David's Kitchen,Yes,No,3.5,12,BTM,Quick Bites,NA,"North Indian, South Indian, Chinese",200,Delivery
2976,Fudge,Yes,No,3.2,12,Jayanagar,Dessert Parlor,NA,"Desserts, Momos",200,Delivery
2978,Navya Foods,Yes,No,3.4,7,HSR,Quick Bites,NA,"North Indian, Fast Food",300,Delivery
2981,Shyvan Restaurant,Yes,No,3.6,81,Shanti Nagar,Casual Dining,"Mutton Biryani, Noodles, Butter Chicken, Naan, Panneer Butter Masala","North Indian, Chinese",500,Delivery
2983,Mecaf Family Restaurant,Yes,No,3.9,214,BTM,Casual Dining,"Biryani, Masala Papad, Chicken Grill, Dragon Chicken, Paratha, Roti, Chicken Curry","North Indian, Chinese, Fast Food",400,Delivery
2984,By 2 Coffee,Yes,No,4.3,316,Basavanagudi,Quick Bites,"Kharabath, Filter Coffee, Idli Vada, Crispy Vada, Kesari Bath, Hot Coffee, Tea",South Indian,100,Delivery
2988,Quench The Juice Lounge,Yes,No,3.6,17,Jayanagar,Beverage Shop,NA,"Beverages, Juices, Ice Cream",150,Delivery
2990,Euki,Yes,Yes,4.1,553,Jayanagar,Casual Dining,"Pasta, Pizza, Nachos, Tiramisu, Peri Peri Fries, Mexican Bowl, Mocktails","Italian, Mexican",900,Delivery
2993,PK Dhaba,Yes,No,0,0,Marathahalli,Dhaba,NA,"North Indian, Fast Food, Beverages",250,Delivery
2995,Kalpavriksha Upahara,Yes,No,3.9,126,Jayanagar,Quick Bites,Coffee,"South Indian, North Indian, Chinese",400,Delivery
2997,Bunt's Biriyani Palace,Yes,No,3,213,Banashankari,Quick Bites,"Neer Dosa, Sea Food, Pepper Chicken","North Indian, South Indian, Chinese, Biryani, Seafood",400,Delivery
3000,Vinaya Cafe,Yes,No,3.4,11,Jayanagar,Quick Bites,NA,"South Indian, Street Food, Juices",200,Delivery
3002,Bombay Talkies,Yes,No,3.7,20,Jayanagar,Quick Bites,NA,"Maharashtrian, Fast Food, Street Food, Sandwich",200,Delivery
3003,Bakers Day,No,No,3.9,48,Basavanagudi,Bakery,NA,"Bakery, Desserts",200,Delivery
3007,New Punjabi Hotel,Yes,No,3.7,178,BTM,Quick Bites,"Tandoori Chicken, Butter Chicken, Tandoori Roti, Bhindi Masala, Paratha, Dal Makhani","North Indian, Chinese",400,Delivery
3016,Tiwari's,Yes,No,3.8,70,Jayanagar,Quick Bites,"Sweet Lassi, Gulab Jamun, Palak Paneer Paratha, Paneer Parantha","North Indian, Street Food",200,NA
3018,Caramel Shake,Yes,No,0,0,BTM,Beverage Shop,NA,"Beverages, Juices, Ice Cream",200,Delivery
3021,Ice Land,Yes,No,3.6,34,JP Nagar,Dessert Parlor,"Prompt Service, Friendly Staff","Ice Cream, Desserts",300,Delivery
3023,Ice Stone Creamery,Yes,No,3.7,42,Jayanagar,Dessert Parlor,NA,"Desserts, Ice Cream",400,Delivery
3026,Rajdhani Thali Restaurant,Yes,Yes,3.9,886,JP Nagar,Casual Dining,"Thali, Kadhi, Malpua, Khichda, Dahi Vada, Dal Bati Churma, Rabri",North Indian,900,Delivery
3027,Kadala Tarangaa,Yes,No,3.6,129,Banashankari,Casual Dining,"Sea Food, Neer Dosa","Mangalorean, Seafood, North Indian",600,Delivery
3031,Tree Top,Yes,No,3.8,74,Wilson Garden,Casual Dining,Friendly Staff,"Continental, Chinese, North Indian, South Indian","1,000",Delivery
3036,Arabian Bites,Yes,No,3.4,24,BTM,Quick Bites,NA,"North Indian, Chinese",300,Delivery
3040,Bake and Juice,Yes,No,3.5,15,BTM,Quick Bites,NA,"Fast Food, Beverages",400,Delivery
3046,Rajvardhan Foods,Yes,No,3.9,314,Jayanagar,Quick Bites,"Vada Pav, Misal Pav, Sabudana Vada, Dabeli, Pav Bhaji, Sabudana Khichdi, Lassi","Street Food, Maharashtrian",300,Delivery
3051,Sri Krishna Veg,No,No,3.5,4,Basavanagudi,Quick Bites,NA,South Indian,100,Delivery
3057,Cafe 221B,Yes,Yes,3.7,49,BTM,Cafe,NA,"Cafe, Beverages",300,Delivery
3058,Desi Rasoi,Yes,Yes,3.8,361,Jayanagar,Casual Dining,"Hara Bhara Kebab, Lunch Buffet, Naan, Babycorn Manchurian, Malai Kofta, Noodles, Gulab Jamun","Biryani, North Indian, Chinese, Rajasthani",600,Delivery
3059,Parathe Wali Gali,Yes,No,3.9,36,Wilson Garden,Quick Bites,NA,North Indian,250,Delivery
3060,Red Onion,Yes,Yes,4.3,548,Shanti Nagar,Casual Dining,"Fish, Dumplings, Biryani, Paneer Tikka Masala, Manchow Soup, Chicken Wings, Chop Suey","Chinese, North Indian, Biryani, Kebab","1,200",Delivery
3062,Baba Chatkora,No,No,4.1,428,Basavanagudi,Casual Dining,"Chaap, Matka Lassi, Paneer Tikka, Dal Makhani, Chole Kulche, Paneer Kulcha, Paratha","North Indian, Street Food","1,000",Delivery
3067,Chulha Chauki Da Dhaba,Yes,No,4.2,2353,JP Nagar,Casual Dining,"Egg Chilli, Chilli Babycorn, Chicken Curry, Sweet Lassi, Palak Paneer, Chaach, Butter Chicken",North Indian,800,Delivery
3071,Mainland China,Yes,Yes,4.3,881,Jayanagar,Casual Dining,"Momos, Kimchi, Veg Hakka Noodles, Dumplings, Vanilla Ice Cream, Spring Roll, Pan Fried Noodles","Chinese, Momos","1,700",Delivery
3074,Miss Momo,Yes,No,3.2,10,BTM,Quick Bites,NA,"Tibetan, Momos",250,Delivery
3076,Kamat Minerva,Yes,No,2.6,72,Basavanagudi,Quick Bites,"Butter Naan, Buttermilk, Jowar Roti, Panneer Butter Masala","South Indian, North Indian, Chinese",300,Delivery
3080,Davangere Benna Dose Hotel,Yes,No,4.1,90,Jayanagar,Quick Bites,"Benne Dosa, Idli, Coffee",South Indian,100,Delivery
3090,The Yellow Chilli,Yes,Yes,3.8,584,Jayanagar,Casual Dining,"Spring Roll, Tomato Soup, Mocktails, Sweet Corn Soup, Gulab Jamun, Roti, Paneer Tikka","North Indian, Mughlai, Biryani","1,200",Delivery
3091,New Banashankari Donne Biryani,No,No,3.5,12,Basavanagudi,Quick Bites,NA,"Biryani, North Indian",300,Delivery
3092,B & B The Pub,No,No,3.6,29,Basavanagudi,"Casual Dining, Bar",NA,"Asian, Continental","1,000",Delivery
3093,Lumbini Snax,No,No,3.3,5,Basavanagudi,Quick Bites,NA,"Burger, Fast Food, Italian",300,Delivery
3094,Cake Of The Day,No,No,3.2,4,Basavanagudi,Bakery,NA,Bakery,150,Delivery
3096,Garage Pizza,No,No,3.2,4,Basavanagudi,Quick Bites,NA,Pizza,400,Delivery
3098,Brahmin Tiffins & Coffee,No,No,0,0,Basavanagudi,Quick Bites,NA,"South Indian, Beverages",100,Delivery
3101,Mama Mys Cafe,No,No,0,0,Basavanagudi,Quick Bites,NA,Fast Food,300,Delivery
3102,Chamrajpet Chats And Juice Corner,No,No,0,0,Basavanagudi,Quick Bites,NA,Fast Food,150,Delivery
3103,Night Restro,Yes,No,3.1,223,BTM,Delivery,NA,"North Indian, Chinese",500,Delivery
3107,Chamrajpet Kabab Junction,No,No,3.2,4,Basavanagudi,Quick Bites,NA,"North Indian, Mughlai",250,Delivery
3108,Yummy Momos,Yes,No,3.2,4,JP Nagar,Kiosk,NA,"Chinese, Tibetan, Fast Food",200,Delivery
3111,Just Bake,Yes,No,3.3,41,Basavanagudi,Bakery,NA,"Bakery, Desserts",400,Delivery
3114,Shake Tat Bottle,Yes,No,3.3,4,BTM,Beverage Shop,NA,Beverages,200,Delivery
3119,Gandharva Family Restaurant,No,No,3.6,36,Basavanagudi,Casual Dining,NA,"North Indian, Chinese",900,Delivery
3121,Kudla - Hotel Ramanashree,Yes,Yes,4.1,353,Richmond Road,Casual Dining,"Neer Dosa, Fish, Murgh Ghee Roast, Appam, Chicken Sukha, Crab Masala, Chicken Biryani","South Indian, Andhra, Chinese","1,200",Delivery
3122,Kataria's Pakwan,Yes,No,3.2,96,Kumaraswamy Layout,Quick Bites,"Paratha, Lassi, Manchurian, Thali",North Indian,400,Delivery
3129,Hotel Ruchi Priya,Yes,No,3.6,21,Wilson Garden,Quick Bites,NA,North Indian,350,Delivery
3130,Anupam's Coastal Express,Yes,No,4.1,179,Shanti Nagar,Casual Dining,"Neer Dosa, Murgh Ghee Roast, Thali, Sea Food, Prawn Biryani, Chicken Biryani, Fish","Seafood, Mangalorean, South Indian",600,Delivery
3134,Polamma's Mess,Yes,No,4.2,185,BTM,Mess,"Lemon Chicken, Hyderabadi Biryani, Chicken Biryani, Chicken Fry, Andhra Meal, Thali, French Chicken","North Indian, Chinese, Biryani",300,Delivery
3136,Cable Car,Yes,Yes,4.4,1224,Jayanagar,Casual Dining,"Pasta, Salads, Mocktails, Paneer Tikka, Biryani, Falafel, Naan","North Indian, Italian","1,000",NA
3140,Roofnic,No,No,3.1,9,Basavanagudi,Quick Bites,NA,Fast Food,300,Delivery
3142,Vindu Andhra Ruchulu,Yes,No,3.8,280,Jayanagar,Casual Dining,"Raita, Chicken Curry, Fish, Mutton Biryani, Beer, Chicken Guntur, Chicken Biryani","Biryani, North Indian, Andhra",800,Delivery
3143,Tawa Sagara,Yes,No,3.8,122,Jayanagar,Casual Dining,"Sea Food, Biryani, Fish Thali, Neer Dosa, Murgh Ghee Roast","Mangalorean, Seafood",700,NA
3146,Brews N Bites,Yes,No,2.9,62,Jayanagar,"Quick Bites, Cafe","Coffee, Cappuccino","Chinese, Fast Food, Cafe",650,Delivery
3148,The Lounge - Eden Park Restaurants,No,Yes,3.7,151,Jayanagar,Lounge,"Mutton Biryani, Mojito, Dal Makhani, Cocktails, Raita","North Indian, Afghani","1,350",Delivery
3150,Freeze It,Yes,No,3.5,35,Jayanagar,Dessert Parlor,NA,Ice Cream,300,Delivery
3152,1947,No,Yes,4.1,2303,Jayanagar,Casual Dining,"Palak Paneer, Aam Panna, Crispy Corn, Gajar Ka Halwa, Panipuri, Kulfi, Salads","North Indian, Chinese",950,Delivery
3153,Mayuri,No,No,4,104,City Market,Casual Dining,"Chicken Biryani, Chilli Chicken, Omelette, Mutton Biryani","North Indian, Chinese",650,Delivery
3154,Nandhini Deluxe,No,No,3.5,334,Jayanagar,Casual Dining,"Hyderabadi Biryani, Veg Thali, Chicken Pepper Dry, Mutton Biryani, Chicken Guntur, Fish Fry, Beer",North Indian,600,Delivery
3156,The Sofraah Kebabs & Kurries - Eden Park Restaurants,No,Yes,3.8,176,Jayanagar,Casual Dining,"Mutton Biryani, Cocktails, Dal Makhani, Naan, Fish, Roti, Lamb","North Indian, Afghani","1,350",Delivery
3162,Beijing Bites,No,No,2.7,128,Banashankari,Casual Dining,"Cantonese Noodles, Basil Chicken, Hunan Chicken Gravy, Manchow Soup, Dragon Chicken, Chicken Grill","Chinese, Thai",850,Delivery
3168,Bhandary's Kitchen,Yes,No,3.6,16,Koramangala 7th Block,Delivery,NA,North Indian,300,Delivery
3169,Parika Multicuisine Restaurant,Yes,Yes,3.8,203,Richmond Road,Casual Dining,"Tandoori Chicken, Kheer, Chicken Tikka, Butter Naan, Sweet Lassi, Caramel Custard, Panipuri","North Indian, Chinese, Mughlai","1,200",Delivery
3170,Eshanya,Yes,Yes,4.1,1077,Jayanagar,Casual Dining,"Spring Roll, Vanilla Ice Cream, Veg Thali, Biryani, Thandai, Roti, Tikka","North Indian, Chinese","1,000",Delivery
3171,Siddique Kabab Centre,Yes,No,3.1,68,Jayanagar,Quick Bites,"Chicken Grill, Rumali Roti, Rolls","Mughlai, North Indian, Kebab, Rolls, Chinese",550,Delivery
3177,Shri Vinayaka Ice N Juice,Yes,No,3.7,17,Jayanagar,Quick Bites,NA,"Fast Food, Beverages",200,Delivery
3179,Kickin Burger,Yes,No,3.1,22,Jayanagar,Quick Bites,NA,Fast Food,400,Delivery
3181,Baker's Glove,Yes,No,3.3,7,Jayanagar,"Bakery, Quick Bites",NA,"Desserts, Bakery",550,Delivery
3183,Upahara Sagar,Yes,No,3,25,Jayanagar,Quick Bites,NA,"South Indian, North Indian, Chinese",300,Delivery
3185,Clove Rooftop,No,Yes,3.8,235,Jayanagar,Casual Dining,"Sea Food, Fish, Masala Papad, Chilli Paneer, Cocktails, Corn Pakoda, Biryani","Konkan, Seafood","1,000",Delivery
3189,Falafal,Yes,No,3.3,4,City Market,"Takeaway, Delivery",NA,"Healthy Food, Juices",200,Delivery
3191,House of Tasty Food,No,No,0,0,Wilson Garden,Quick Bites,NA,North Indian,400,Delivery
3193,Heritage Cafe,No,No,3.6,11,Jayanagar,Quick Bites,NA,"Fast Food, Tea",200,Delivery
3194,Chef Master,Yes,No,3.8,75,Jayanagar,Quick Bites,"Fish Curry, Appam, Tea, Egg Roast, Sea Food","Kerala, North Indian, Chinese",300,Delivery
